task_id,smiles,smiles_sha256
S001333,*CNC(=O)CCCCCC(=O)N*,0215da4ad43825e3c05fef474ca5780b1fe22f541b1e8e207bd83fc85ae1fc89
S001334,*CNC(=O)CCCC(=O)N*,19868a9ca3a52a1bdc143a6a71934bbb8bc850c4d71980289bd0a9ae90040b53
S001335,*CNC(=O)CCCCCCC(=O)N*,d739f4e9727bb3bb8f15d404166db40dce480af6efc10ee6430ec325c351370c
S001336,*CNC(=O)CCCCCCCCCCC(=O)N*,b2bbfea5f8e5be15cd5636836034c8095c64bee78ca8823bf588c4f8b7886735
S001337,*CCCCNC(=O)CC(=O)N*,ae26e6346eb7b2209ae86eaf5b27e3d0b35291380053276dcadfadacad19f9ae
S001338,*CCCCCCNC(=O)CC(=O)N*,a13aca06eccf5f8956dd9b01d3044a8f3cbbbddbab73039e0ea04f3cc19f0449
S001339,*CCCCCCCCNC(=O)CC(=O)N*,e93400635f21ded501a42c06467a83c062045f656f269d667ceec86208535671
S001340,*CCCCCCCCCNC(=O)CC(=O)N*,383f2fd63ec1606c874fc5d1085be2c91d2534a27b7fc4ae0889e32fe8ed61a2
S001341,*CCCCCCCCCCCCNC(=O)CC(=O)N*,b5beca2e5b36f582a6f0adf4f45cee550ccace0d42ebcf8b8369ba446da9b143
S001342,*NC(CC(*)=O)C(=O)OC,8afab95fd087d44e3218fd3be136403f808563a64f323fe61b2d46b24c04d8b5
S001343,*NC(CC(*)=O)C(=O)OCC,93707ce1e9c4f8e1491417cbc5d124843b54bfd5e0753b666caeb5f2553c6e0c
S001344,*NC(CC(*)=O)C(=O)OCCCC,baa3fd01cfae63e78cb3caccf57d80b54e8c4ce98fd3b284868eb5f41173a233
S001345,*NC(CC(*)=O)C(=O)OCCCCCC,e6e2197ae66e08cce06da64c1105675b79be6bdbaac14020369920d1af325df3
S001346,*NC(CC(*)=O)C(=O)OCCCCCCCC,33165286f9f0448c1da597d9017e7b3c13375a70f84e93ece62895a5bb447917
S001347,*NC(CC(*)=O)C(=O)OCCCCCCCCCCCC,22a993b448825020de7863773efc37626b267be25a4586bc2ecf097f642f6323
S001348,*NC(CC(*)=O)C(=O)OCCCCCCCCCCCCCCCCCC,6bd8d7a69e23f20e5295d31bd1bb42e42d384cc339b023de5d28389bb1f0f123
S001349,*NC(C)C(=O)NCCCCCCCCCCC(*)=O,6fe975d3a9040f040f994ccc837ad7e3555214923d63c9ccaf059b04960f3963
S001350,*CCCCCCCCNC(=O)CCC(=O)N*,20cb0a29c83d84137a63738acb17f0766f3fa6a07fb54ba20dbd268d879043b7
S001351,*CCCCCCCCCCNC(=O)CCC(=O)N*,e93f4b7d1b54c3f63a37cfcc52a0c97af1de95ccca06176471907687c9bd0c37
S001352,*CCCCCCCCCCCCNC(=O)CCC(=O)N*,53903c7e65534c1074df1901e05f8f31cfbe6e781309fbb506110e4ad3c3a85e
S001353,*NC(CC(=O)OCCCc1ccccc1)C(*)=O,f9a21f71b6e7991a527c757f4e4232c3d9372fe0db26c039d627a3705a03fa94
S001354,*CCNC(=O)C(OC)C(OC)C(=O)N*,159ed15b669f64cb2556ac544c327ec9e6e8350035b43aecf246728a992236c4
S001355,*CCCCNC(=O)C(OC)C(OC)C(=O)N*,07fd40059fee830dd14cecc35834d0bae029429d22d1c4ed38967d772910977c
S001356,*CCCCCCNC(=O)C(OC)C(OC)C(=O)N*,340f303b9a01f7dcbd3ce174e34ecd3d70e3d00be87682d2915ecc4dd9b1be24
S001357,*CCCCCCCCNC(=O)C(OC)C(OC)C(=O)N*,cfdf832eb69d81028c0e5fd85a9974ccaf820d0c023e57f58b6965e74bdf3f65
S001358,*CCCCCCCCCCN(C)C(=O)CCCCCCCCC(=O)N(*)C,188db5046d404b5a8e01f1fee917e84ee5f6d74a6a6fa9852256dee00f1f6ee2
S001359,*NC(CC(*)=O)C(=O)OCCCCCCCCCCCCCCCCCCCCCC,b9567c0dfb1077d688e90a9ffdc1ebdb9214a012bf2c6fed5ac8c9ca16de823f
S001360,*NC(CCCCSC)C(*)=O,1325b54effbe42de9f68556adea4cc21f7b3c1f5fcf636a8afb1e3521c0c734d
S001361,*Nc1cccc(/C=C/C(=O)/C=C/c2cccc(NC(=O)/C=C/C(*)=O)c2)c1,6764d633aeacad9e4b41b4dd35a6c342a0ab8ca36b4dc8151513dccaf5216066
S001362,*Nc1cccc(/C=C/C(=O)/C=C/c2cccc(NC(=O)c3cccc(C(*)=O)c3)c2)c1,27020a3db126e76b0508bc1e5a0ce83cd2b525bdad4c71d0a1c94356a65e407e
S001363,*Nc1cccc(/C=C/C(=O)/C=C/c2cccc(NC(=O)c3ccc(C(*)=O)cc3)c2)c1,612cfef65933ad7d90e1749a8bcfa761b68076c29b4687f1f920b1ee6f25ae9b
S001364,*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,de5ed8a5c20a82b161b0d4435b495ecf1bce8ca0cc458158c73bde4ad85a33e6
S001365,*Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,3187ea40953f0b4ef578c4358a91174cee4bb836357ed940c313d1c8bb739591
S001366,*Nc1ccc(C2(c3ccc(NC(=O)c4cccc(C(*)=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,e33049c16c94860bc4c10d7dade163e02026bdba06e002bacaaa69e037768696
S001367,*Nc1ccc(C2(c3ccc(NC(=O)c4cc(C(*)=O)cc(C(C)(C)C)c4)cc3)c3ccccc3-c3ccccc32)cc1,017ab3df148c1933f659409a46326ed8f6127c14e8602e287d48148b885d8e7b
S001368,*Nc1ccc(C(c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,ae9bf500f0ca5cc5e7a155416b4edfb784775446ab314b10182d23506eec47fc
S001369,*Nc1ccc(C(c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,f3e786656bd36824fb131337b8aa280340c90f3c472e45d5022c3e15e3250533
S001370,*Nc1ccc(C(c2ccc(NC(=O)c3cc(C(*)=O)cc(C(C)(C)C)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,3669b1bd3274bfc40f877e25ad9b9c778364fdb346f0555f50daf2a8c9a28568
S001371,*Nc1ccc(C(=O)c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,126e9d3db0ecefff8f2d12cfcdcaebc4bdb80bf567a8a7d13b2c89028949dd7e
S001372,*Nc1ccc(C(=O)c2ccc(NC(=O)c3cc(C(*)=O)cc(C(C)(C)C)c3)cc2)cc1,ea1edbee214f9d52985dd2b49586b8d677e6441ff1aac7288db8d61171ad165a
S001373,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(/N=N/c2ccc(-c3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1,76bfc82a991fd85a62c884644098fdeb3c2478ca7f14ba5015c4654bec53a7ca
S001374,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(/N=N/c2ccc(/C=C/c3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1,baa90938850e5643043cde08ec2cebd28a0ccedfc41a06e14dde57c932913538
S001375,*CCCP(CCCNC(=O)N*)c1ccccc1,2f3e11b9782300e144e414bb6f237e32e9fd3783dec3bc93eb06a812f05359cb
S001376,*OC(=O)OCCOC(=O)NC(=O)NNC(=O)NC(=O)OCCOC(=O)OC1CC2CC(*)CC(C1)O2,a013813899c6d7e170cae7b06ce8a488d1896fa7fc51f10b9259f4f6c5a5c128
S001377,*CCCCCCCCCN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,328cb417ce5e15c96ae10921b2671bb986279d027c65b729f7f5458e43116492
S001378,*CCCCCCCCCCN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,d4bec636c7fbc10d77351becee70035b88e1e17c495e10f0f09088865c954810
S001379,*CCCCCCCCCCCCN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,571e5a082edfaf80e644383264460aec50da716c04128809a19979f4abc4f411
S001380,*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(NC(=O)c4cccc(C(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)c4)cc2)C3=O)cc1,5b11eb9c800af33f96c5d0cbdcfd98b905cc140087dfd92b441104c88dc8ac5d
S001381,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,fb055e333ca6b8f6c9dec89ab4663de03a5768ded47ffbbdf89ad0d36fc92566
S001382,*c1ccc(Oc2ccc(N3C(=O)C4CC5C(=O)N(*)C(=O)C5C4C3=O)cc2)cc1,6700ecd4013f0f170592fd507102ca22dd5f5334e81a40437ce41d1a30538042
S001383,*c1ccc2c(c1)C(=O)N(c1cccc3c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cccc13)C2=O,3e22d341772095a025dca29649ee772df0fb44b43de9ecb0dcf5c3004a42a6b6
S001384,*c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,74b2edbc44e677c27ca843aac2a32e75b8207a15534ce63ff0cea49a3f34ac42
S001385,*c1ccc2c(c1)C(=O)N(c1cccc(S(=O)(=O)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,246f861a268730182ad1af52c0e2a19a5c96e8c13e07529e659a0b3242138afa
S001386,*C(=O)Nc1ccc(Oc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,be003e681ec9367a201f188f8ff8d31fce9f5c0e4d741b991ec8eec1e772c973
S001387,*c1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,7fbfe291a8773e480c4f8f2864152e40a8667d11687fba389a279be22a59523f
S001388,*CCCCCCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,7430bb5f7624afed6a505437505db42dddee09b0b93e0ce2ca825ba5d9755d34
S001389,*c1ccc(Oc2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)cc1,630278e1c32c1e2efb4ac339e42b1d50120e351f58e030ab48bfe1ffb8f90c34
S001390,*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,29e176b8fc5eee227889aef9340bed2ca3b873bdbd547ce8b9b36affbd006263
S001391,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCC(C)(C)COc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,7ca3e705f7da239611e503da23bc4329c4a34ef56f920fadb207eba9918e2050
S001392,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(*)cc7C6=O)c(C)c5)cc3C)C4=O)cc2)cc1,9d046b55816c0cd7db242b8e8d72651cc1cf2651ef5a39ca00822964f3736968
S001393,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,f50cfd2eb1c16167745c143f8bee3db329be44a3c459dc25e16b9adba17e5721
S001394,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,e5571efa8e3b55b29e4eebcb2b4dca4e743a03ca2b9f3fda0ef5873dc99c5cec
S001395,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,ea87df049feb28c8e63d0b194e8ef542a5b428203805700e96ee70776126d4ea
S001396,*c1ccc2c(c1)C(=O)N(c1ccc3c(c1)-c1cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc1C3)C2=O,6ff06f76bfc7c2cc34127c968554769fa8aa0dd3fc1bdd398ab5d4f5623e7b69
S001397,*CC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,3536d5984dcc27980b5eac58fa7edfc843c3402bf9e14cef530c3b9d3720014f
S001398,*CC(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,ac4bf1383c5a57f33b81069831b83222f4898397dcf17f6c1694131c76c2fef4
S001399,*CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,9da26e656eeb3efea207aa5332a4e4150752908341b523c64705c873007c4b96
S001400,*CC(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,0f9b14036cee7d61dabf41a974fdfb9f02307f9df1ac81beec10c48c1432fd58
S001401,*CC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2)cc1,17c393200c65561e8b0cd68715373a8fb06a229b1b74702e84f27f542dd27c1f
S001402,*CC(=O)Nc1ccc(Oc2cccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3)c2)cc1,578fcae201e9d4096a0409185486ebaa18e97a10ed0385cb211f50562d1653a7
S001403,*C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,8661e19b2d150fd40744b7a918b9011c8da539fc2f8ba3258cf6b496d12e25fe
S001404,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1,48b6559372e10d132fbcbacabfb2295c6f4c453ba4bf55424e9e786c819b4a11
S001405,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,712e4c79c865eb20028e096652666811e5ca51e735fa47e7f6ff6f6c04dbd1db
S001406,*c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc1-3)C2=O,3c931dcaa659a023402a99eeb7cedcd2ba48a7571c18b350179178d48ea5f310
S001407,*c1ccc2c(c1)C(=O)N(c1cccc(C(c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O,6d58b52ab06c2279883b56cf799ed07ef03ee87b3fb5de25237345dae991b5c9
S001408,*C(=O)Nc1ccc(Cc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,3680f431d59199b3686e5df8aaaa89bd6080f9f9bf76ccd47c3a45d4f1c1a7d4
S001409,*c1ccc2c(c1)C(=O)N(c1ccc(OCCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,e54a76d39298674a83d5c537c30d6893b30f1e1c157864e3f073198402075b9d
S001410,*c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,a8716a86d8baf9bdcb8ad3a7e5d781cb2df58c59c325a10859d8de210da53e76
S001411,*c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,d75a64dec18d48b8a598c5f3a4099b6258919bf8765707d533b3a5ea32130113
S001412,*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,fb1d78c87eead09504db735866d40fb4cc2fc7ee52bcfaea860d5adfd5785925
S001413,*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C)c(C)c1,f0fe8829686b117df273b55ba77206f1a92e2923370b1cc5ab9e959f230897ed
S001414,*c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1C)C2=O,fb9e6323ddb78dfe0f23682224e3f7e466e77dc20f7b29a093ac787f13d8c11a
S001415,*c1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1C,19317700b9736a112f00bd48ede4aeb7d827debfc2a3f3b8edee44990dbb491a
S001416,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,e655edad5ac9460b199d175e1d22931bd1de00de9ae112c830e382f201699912
S001417,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(*)cc4C3=O)cc(C(F)(F)F)c1)C2=O,012fad3834d9bfdde23d3ac94a940e3bb159179cde9accfad32dec6205f1e237
S001418,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,39d47c07f339747c41bba2f39cfa507e746c5ebaf19b6aa7c46210e34fe2df89
S001419,*CCCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,c68b5700af82da1762b8a39423d3c585e7d66e9a0ec2ef5c419aa95ba3008c97
S001420,*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)(C)C)c3)cc1C(C)(C)C)C2=O,2bca8951fc0667a19d2b27c8c58bcbba8f5166e97c22d585a9ed64afb6e32789
S001421,*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(F)(F)F)c3)cc1C(F)(F)F)C2=O,574673209def0edcce548c1620d7a724e434477173b03c6422bceb6f6d44d3f9
S001422,*c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,cdbe4e9d1d2ad5a5ba0aafdbd64abaa81a60d6817840b44069e89cfa5b97a07a
S001423,*c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(CC)c3)cc1CC)C2=O,58733951a51abde0c3051b587aa571efd7ce228ea2fe7b46640422b56ed25eb2
S001424,*c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,2090577790b975e0456bc94ca7b67006d35807c52b66880fe2657fdc98ac65a2
S001425,*c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3ccccc3)(c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)C(F)(F)F)cc1C(C)C)C2=O,71351a7e5e7ef1d450aec5fdc3cf6c9add41d82dca1a2f333cea5733a6202e8d
S001426,*c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(C(c3ccccc3)(c3cc(C(C)C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)C(F)(F)F)cc1C(C)C)C2=O,4a46acfc15a14e29ee91edbbe93d4e8516894726b158c1f6d8ee2ea3f81be127
S001427,*c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,cb93dd05c773e550748a449a9f9b286cdac78e5222311f412f525153f26e34be
S001428,*c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(F)c4)c4ccccc4-c4ccccc43)cc1F)C2=O,d435b1577712f0927fcf3c7ed6fb05c28e606c3ded59f9632537c439cfaeb30a
S001429,*c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C(C)C)c4)c4ccccc4-c4ccccc43)cc1C(C)C)C2=O,3b4254e05f9f44f93ce761a2d4cf1ef052e9d50a5682e764a94c1700efada8a1
S001430,*c1ccc2c(c1)C(=O)N(c1c(C)cc(C3(c4cc(C)c(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C)c4)c4ccccc4-c4ccccc43)cc1C)C2=O,c081daf361f2fce7e2f26249e50d1ca02d88517bb9a4f81cbc584800d96fb544
S001431,*c1ccc2c(c1)C(=O)N(c1c(C)cc(C3(c4cc(C)c(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C(C)C)c4)c4ccccc4-c4ccccc43)cc1C(C)C)C2=O,59422dd923fc00d79f12222220cfd994c90610463ab3754720a7c6b04e4d61ed
S001432,*c1ccc2c(c1)C(=O)N(c1c(C)cc(-c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,d1141ccd4c5b308f05d5d041b5463bfd43a4ff6462c0046b35da45ef5ce10992
S001433,*c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,9148bc7dda2fd4fe771998f4008e6a8d04b1629c0200e7427cd7bb72be27cba8
S001434,*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1C)C2=O,2d41466d4b176b144cccc0dbbfe519072c478a081555a034fe4f99aabeefedeb
S001435,*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc(C(F)(F)F)c1)C2=O,6e8b02b03344d1a99340ac20dc71fc481713c6fd5ed6aeb19f5c86cd9cf9d6d7
S001436,*c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,acaf8533352fa1d8f6b956c3623fde9486a39f848ee57c501414af39d49e766d
S001437,*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(O)c3)cc1O)C2=O,f94d8ed2edd9ab2431809b6793c02da8137e57dae12315d62c927bad952c0e9f
S001438,*c1cc(C(c2ccc(O)c(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,128928e5eccf0136c34b63028420ea9ee02d2ea64384ce7d8f2557cd596b33ea
S001439,*c1c(C)cc(-c2cc(C)c(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(C)c2)cc1C,ed15720495dc01d8e4dc6f8475b0661152adb61fa7601b7ca69e0eac28efdbc0
S001440,*c1c(C)cc(-c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,2f18d13fa3deaee258f257a2cb3e7279553a3499f59a995dcedeabeaca69fe01
S001441,*c1cc(C)c(-c2c(C)cc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C)c(C)c1,6fb0f24150b7265e4a060126f9e1852f0968e79e115dcf426c6aacbe0da78f35
S001442,*c1cc(C)c(-c2c(C)cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C)c(C)c1,d9e4cb9e3a89af7f5db8f4aacfb339a88e5d1cc283a7f48db88be4832befe569
S001443,*c1ccc2c(c1)C(=O)N(c1cc(C)c(-c3c(C)cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C)c(C)c1)C2=O,caab99a33758a0a533d9431dc31c15454ed94a5b27599953472a2b192202dd3f
S001444,*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)cc1C)C2=O,a4df38dac832017e70e10d8699d31f40e122f1fd77a5a489026238ef2c5098ce
S001445,*CCCCCCCCCCCN1C(=O)c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2C1=O,391978d76dca27075ae000b27f0b378ae4c76e82b57584157e5c6db2a5f4b067
S001446,*c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1,466d8cade3cfa844f5fab48dbe3cb157e4d475bc5addaec3b9bcf1026014ea9b
S001447,*c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)c(OC)c2)cc1OC,07ec0597967ab94eafed80ffb9106a939d9957650a764034862bb71873f8cdd0
S001448,*c1ccc(C(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1,a785a5e88e9b1672b5cb04f7411b579fb7e6c2a6fbbf80f4aceeab2843370ae9
S001449,*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1,a2f9f26d83d037659267905bb951290fed49f06f379f9fca0638b26d81955947
S001450,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1,27bcef8e6f3bb4f8c5487d488302cdc38b367e5cb291bf8705acdb6ed9f1dfc2
S001451,*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1,29d62a4c319d28712ea822d759fa9d88d0219bd17e740c17dd7d13e0609c4448
S001452,*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)c(OC)c2)cc1OC,545d31aafd6bf549d1f306ce8db370394687cdcd508e50a46800a879d4f3a05f
